player_id,player,player_role,key_cricinfo
9f62b897,MKGCP Lakshitha,Bowler,49598.0
9f961c14,Joginder Sharma,Bowler,29976.0
9f998ed8,CW Perchard,All-Rounder,414969.0
9f9b903e,TK Musakanda,Batter,596375.0
9fa4ff04,Shahriar Hossain,Batter,56104.0
9fbc7bc4,KO Meth,Unclassified,232443.0
9fd3a210,Zafar Gohar,Unclassified,348154.0
9ff100a6,RS Gavaskar,Unclassified,28792.0
9ff7f691,SF Burger,Unclassified,24844.0
9ffd1ac1,T Bavuma,Batter,372116.0
a03bba42,T Shamsi,Bowler,379145.0
a089f93f,Mohammad Abbas,Unclassified,389666.0
a1000a26,HJW Gardiner,Batter,638713.0
a120e81b,Mohammed Qasim,Batter,943281.0
a12e1d51,SL Malinga,Bowler,49758.0
a15618fe,JM Vince,Batter,296597.0
a159b802,A van der Merwe,Unclassified,463217.0
a15aaa7f,TR Ambrose,Unclassified,8845.0
a1d053dd,SS Cottrell,Bowler,495551.0
a1d3540a,PJ Moor,Batter,333000.0
a1d8d8ba,CO Browne,Batter,51232.0
a1d95bd8,LB Williams,Bowler,379887.0
a21ea40c,CK Coventry,Batter,55329.0
a2421394,AC Agar,Batter,505120.0
a24be938,VR Iyer,Unclassified,851403.0
a28a7fba,A Johnson,Batter,1323683.0
a2a1efe2,LC Romero,Batter,25862.0
a2eac9df,Waqas Barkat,Unclassified,350632.0
a2f46292,KK Ahmed,Bowler,942645.0
a300e810,PRP Boissevain,Unclassified,1036197.0
a319edf8,AT Nidamanuru,Batter,1129328.0
a323465c,RR Joshi,Unclassified,1111473.0
a343262c,JE Root,Batter,303669.0
a354c917,NT Broom,Batter,36581.0
a36915ce,N Vanua,Batter,524253.0
a386e91b,PD Collingwood,All-Rounder,10772.0
a38e7be7,S Daniel,Batter,1194744.0
a3a078ba,Subashis Roy,Unclassified,301847.0
a3b936c8,MWA van Nierop,Batter,25023.0
a3bfec5d,SR Clark,Bowler,4582.0
a45a5e8d,AM Nayar,Batter,32091.0
a4799701,Danish Aziz,Batter,793411.0
a48fc79d,EC Joyce,Batter,24249.0
a4af4849,AF Giles,Bowler,13368.0
a4cc73aa,SV Samson,Batter,425943.0
a4e37e47,S Dube,Batter,714451.0
a549066c,J Patraj,Unclassified,23781.0
a5544576,D Murphy,Unclassified,297524.0
a56f4b65,PL Mommsen,Batter,461281.0
a58af75f,Bazid Khan,Batter,39956.0
a5c5a126,Mohammad Khalil,Bowler,41452.0
a61bcb94,K Pierre,Unclassified,581160.0
a63775d6,Rahat Ali,Bowler,323244.0
a64e3b89,SK Atai,Batter,1115033.0
a670d624,RR Watson,Batter,25428.0
a6bab2a9,K Gore,Bowler,1139028.0
a6c84e0e,Naumanullah,Unclassified,42059.0
a71d0f89,R Chopra,Batter,1388460.0
a72b14ff,CT Tremlett,Unclassified,21650.0
a73321d3,A Shahzad,Bowler,21431.0
a7489342,IDR Bradshaw,Bowler,51246.0
a757b0d8,KA Pollard,All-Rounder,230559.0
a75a78eb,MR Swart,Batter,308794.0
a76d4082,T Suri,Batter,1411891.0
a790df98,S Snater,Unclassified,696143.0
a7a6c1c2,AR Odedara,Batter,1457977.0
a7c226e1,FH Edwards,Bowler,51782.0
a7c7802a,AJ Ireland,Unclassified,55522.0
a818c1be,TA Boult,Bowler,277912.0
a81d6706,C Jonker,Batter,222320.0
a82eb3fb,TP Ura,Batter,302845.0
a830c083,ND McKenzie,Batter,46208.0
a879b92c,W Madhevere,Batter,938959.0
a8bbd62e,GI Maiden,Unclassified,25102.0
a8ce3491,AJ Stewart,Batter,20372.0
a8e3170f,Mohammad Irfan,Bowler,429981.0
a8e56914,D Olivier,Unclassified,486679.0
a90e53ec,MW Short,Batter,605575.0
a91392b4,Zeeshan Siddiqi,Batter,43751.0
a9231c3f,SR Taylor,All-Rounder,348133.0
a945bb28,T Muzarabani,Bowler,232444.0
a94e08ea,Mushfiqur Rahim,Batter,56029.0
a9520ac2,J Mubarak,Batter,49633.0
a97c8ec2,PWH de Silva,Bowler,784379.0
a98a6b86,Umair Ali,Batter,888455.0
a9a4df9f,JO Ngoche,Unclassified,308691.0
a9da7784,KJ Abbott,Bowler,297583.0
aa8aaa45,Ankur Sharma,Unclassified,717099.0
aa8d28ae,D Wiese,Batter,221140.0
aab3e7be,MJ Mason,Bowler,37701.0
aae9ce90,JF Mooney,All-Rounder,24237.0
ab54f9e7,J Jarvis,Bowler,1278263.0
ab6b1c45,AL Phehlukwayo,Bowler,540316.0
ab89348d,MF Maharoof,Bowler,49638.0
ab965cad,HWR Cartwright,Batter,557295.0
abb83e27,JM Bairstow,Batter,297433.0
abbdca1a,PM Seelaar,Batter,208657.0
abfeb126,M Kartik,Unclassified,30049.0
ac166f77,S Shrivastava,Bowler,1282006.0
ac5ae4af,I Udana,Unclassified,328026.0
ac7fa28f,IJL Trott,Batter,47623.0
acc321aa,Rajin Saleh,Batter,56074.0
acdc62f5,A Nortje,Bowler,481979.0
aceb7654,JDF Vandersay,Bowler,370040.0
acee4cc4,Imran Tahir,Bowler,40618.0
ad1730bc,Ariful Haque,Unclassified,270135.0
ad48eb56,G Kirsten,Batter,45813.0
ad733e72,DF Watts,Batter,25120.0
ad75edc3,AC Cummins,Bowler,51488.0
ad9c32a2,DJ Malan,Batter,236489.0
ada15e88,PSP Handscomb,Batter,334337.0
adbf0400,Basil Hameed,Bowler,1209110.0
add57f1f,SM Warnapura,Batter,50874.0
addfb70e,SW Tait,Bowler,8076.0
ade071c5,Khaled Mashud,Batter,55954.0
ae1bd901,PR Adams,Unclassified,43919.0
ae6746e0,Khurram Khan,Batter,25589.0
ae78bc32,MS Gony,Unclassified,317293.0
aea11d1d,D Birrell,Unclassified,1112214.0
aed55673,MT Chinouya,Unclassified,55353.0
af19c6a8,CK Hooper,Unclassified,313430.0
af2a0740,M Pushpakumara,Unclassified,49868.0
af2c687b,C Munro,Batter,232359.0
af2cc80a,JO Troughton,Batter,21598.0
af98bf5b,Ammar Khalid,Unclassified,1150681.0
afa7e784,MS Wade,Batter,230193.0
afb3b840,H Shah,Batter,633527.0
afe57f7a,SC Williams,Batter,55870.0
b018e1eb,L Louwrens,Batter,827023.0
b03db6fa,MJG Rippon,Unclassified,380956.0
b0482a1d,Tilak Varma,Batter,1170265.0
b08252b8,RP Burl,Batter,495964.0
b08e58e2,LR Morris,Unclassified,1125317.0
b0946605,AS Joseph,Bowler,670031.0
b0c772ee,BJ Haddin,Batter,5560.0
b0e08fde,Usman Limbada,Batter,414249.0
b0eaaac6,Ali Khan,Bowler,927119.0
b15eaf77,AO Suji,Batter,24723.0
b16b5eea,VC Drakes,Bowler,51655.0
b17e2f24,KL Rahul,Batter,422108.0
b2a79f17,B Laughlin,Unclassified,315623.0
b2ae53f5,T Thushara,Bowler,49677.0
b2b50355,L Balaji,Bowler,26829.0
b2e1d224,G Malla,Batter,233400.0
b3118300,Wahab Riaz,Bowler,43590.0
b34d91ec,MG Kariata,Unclassified,1415039.0
b3a28446,Mohammad Saifuddin,All-Rounder,629070.0
b3b39bed,Aqib Ilyas,All-Rounder,940593.0
b3b4dc7d,Zain Abbas,Unclassified,291088.0
b3bad3f2,NR Kumar,Batter,348129.0
b3e9b7fa,KED Carroll,Batter,245287.0
b40ee8a8,PC de Silva,Unclassified,345825.0
b410bd3d,S Lamichhane,Bowler,960361.0
b4296080,Milind Kumar,All-Rounder,451947.0
b4b99816,Shubman Gill,Batter,1070173.0
b4bef2ed,Fazle Mahmud,Batter,55893.0
b529630e,PM Pushpakumara,Unclassified,50205.0
b52ffbbd,FA Allen,Unclassified,670013.0
b56dc5f7,BE Hendricks,Unclassified,379927.0
b57f8a9a,BJ Hodge,Batter,5674.0
b58af144,Tushar Imran,Batter,56186.0
b58b7db6,GSNFG Jayasuriya,Batter,422965.0
b590a4d8,DD Ebrahim,Batter,55416.0
b59db04f,SA Edwards,Batter,1127317.0
b5da6c24,PA Patel,Batter,32242.0
b61a3e1a,LRPL Taylor,Batter,38699.0
b681e71e,GJ Maxwell,Batter,325026.0
b68a30f0,IG Butler,Bowler,36331.0
b68d14a9,AJ Strauss,Batter,20387.0
b699df47,MP O'Dowd,Batter,643197.0
b69e69ed,AA Noffke,Unclassified,6938.0
b743f01b,Syed Rasel,Bowler,56160.0
b7646e8c,GEF Barnett,Batter,36383.0
b7b66a96,D Joseph,Unclassified,23777.0
b7d1eadd,P Jayawickrama,Unclassified,1028665.0
b7e7313a,MB Loye,Batter,16362.0
b80dd12c,Jatinder Singh,Batter,307756.0
b858be20,AV Lalcheta,Bowler,543449.0
b863eae9,GJ Rennie,Batter,55713.0
b8704508,LM Jongwe,Batter,541224.0
b878fc9a,Nestor Dhamba,Bowler,1096833.0
b8a55852,BB McCullum,Batter,37737.0
b8cc58c9,RR Hendricks,Batter,269280.0
b8d490fd,AJ Finch,Batter,5334.0
b8f3362a,LR Johnson,Batter,52280.0
b91f2a31,KP Meiyappan,Bowler,1058987.0
b98b5e1c,Sohaib Maqsood,Batter,43266.0
b98cdbf0,AD Poynter,Batter,210279.0
b9a3d8c6,Inzamam-ul-Haq,Batter,40570.0
b9c225c2,Shahriar Nafees,Batter,56153.0
ba158afd,Zahid Mahmood,Unclassified,433614.0
ba5e1069,R Ravindra,Batter,959767.0
ba603555,MNK Fernando,Batter,1074333.0
ba607b88,V Kohli,Batter,253802.0
ba7b21fd,A Valthapa,Unclassified,1199669.0
bab78fa2,J Da Silva,Batter,1168667.0
bad31fac,J Srinath,Bowler,34105.0
bb01f9e0,Shuvagata Hom,Batter,402992.0
bb134e5c,JJ Smit,All-Rounder,553821.0
bb1819fa,Tapash Baisya,Unclassified,56176.0
bb18be76,SK Warne,Bowler,8166.0
bb20441f,H Dhami,Unclassified,1248189.0
bb345e0b,G Gambhir,Batter,28763.0
bb34fd31,Shoriful Islam,Bowler,990039.0
bb351c23,MM Ali,Batter,8917.0
bb4b445b,Hussain Talat,Unclassified,628240.0
bb9b51f4,JOA Gordon,Bowler,276370.0
bb9d73d8,Suraj Kumar,Batter,1156690.0
bbd41817,AD Russell,All-Rounder,276298.0
bbff906c,CAK Walton,Batter,315586.0
bc2d4f2e,W Sutherland,Bowler,1076722.0
bcb01d8c,RWT Key,Batter,15876.0
bcce309e,WPUJC Vaas,Bowler,50804.0
bceb1b07,JJ Tucker,Batter,23694.0
bd0a4a7d,CA Young,Bowler,364343.0
bd17b45f,STR Binny,All-Rounder,27223.0
bd35515a,SV Bahutule,Unclassified,26815.0
bd48593c,GE Kidd,Unclassified,24613.0
bd4ea627,Faheem Ashraf,Batter,681117.0
bd77eb62,A Symonds,Batter,7702.0
bd93fea4,PM Siddle,Unclassified,7898.0
bd9fbd51,Fayyaz Butt,Bowler,436749.0
bdadf7da,JL Denly,Batter,12454.0
be4cefab,CMW Read,Batter,19346.0
be768595,MJ Cosgrove,Batter,4818.0
be8eec9c,ML Nkala,Batter,55663.0
bed90114,JA Clarkson,Bowler,928015.0
bf172ae6,Sufyan Mehmood,Batter,402066.0
bf1d7d3e,Mahmudullah,Batter,56025.0
bf2d865c,JJ Atkinson,Batter,292152.0
bf74b130,FH Allen,Batter,959759.0
bf7842c9,TAM Siriwardana,Batter,222354.0
bf814547,K Verreynne,Batter,595004.0
bfaf461d,Hazrat Bilal,Bowler,1344776.0
c01d7726,H Thaker,Batter,914503.0
c020cef5,Saqlain Haider,Unclassified,779973.0
c03449e0,GD Elliott,All-Rounder,44956.0
c03c6200,DJG Sammy,Batter,53115.0
c03f1114,KD Karthik,Batter,30045.0
c042b412,FJ Klaassen,Bowler,1104703.0
c05f9d20,SSD Arachchige,Batter,693975.0
c0790f82,L Klusener,All-Rounder,45821.0
c07a1f41,NM Odhiambo,Unclassified,308418.0
c1077ba3,Pratis GC,Unclassified,1179855.0
c13e34f4,Haider Ali,Batter,1168651.0
c15e2193,FY Fazal,Batter,28671.0
c16d2e28,SJ Harmison,Bowler,14054.0
c16d4035,SW Billings,Batter,297628.0
c1ef6dad,RD Steede,Unclassified,23760.0
c1f6c27e,G Onions,Unclassified,18389.0
c1f9b051,RD Jacobs,Unclassified,52199.0
c24a2c5d,S Tyagi,Bowler,317784.0
c25927f8,RP Alexander,Batter,25879.0
c26cd57a,B Shikongo,Bowler,1069820.0
c27518d2,Ziaur Rahman,Bowler,56167.0
c290033d,Ihsanullah,Unclassified,1283740.0
c2f12310,PS Athavale,Batter,1402600.0
c3224376,RS Higgins,Unclassified,55518.0
c3564c2d,G Toka,Batter,646191.0
c374f37f,JWA Taylor,Batter,297635.0
c3b93a03,J Blackwood,Batter,431909.0
c3d1402f,RP Singh,Bowler,35280.0
c3d35165,JA Morkel,Batter,46248.0
c41043e6,BR McDermott,Batter,603410.0
c4487b84,AB de Villiers,Batter,44936.0
c46e9e56,CJO Smith,Batter,25112.0
c4bc3b59,D Khanal,Batter,1248357.0
c4d740b3,PS Masvaure,Batter,232442.0
c4e73ff1,KH Prajapati,Batter,1276719.0
c4ff0618,H Patel,Batter,414248.0
c500ec39,MG Bevan,Batter,4144.0
c51add25,MB Kruger,Batter,574638.0
c5326dd0,NG Jones,Unclassified,406308.0
c537cf4d,M Commins,Batter,594992.0
c5758216,TJ Heggelman,Batter,467426.0
c57e1893,DES Maxwell,Batter,23799.0
c57fa67e,E Otieno,Unclassified,293031.0
c58b0108,Mehedi Hasan Miraz,Bowler,629063.0
c5928dec,HDRL Thirimanne,Batter,301236.0
c59d8f8a,KA Hope,Batter,443150.0
c5aef772,R Shepherd,Batter,677077.0
c5b87d8c,Nafees Iqbal,Batter,56064.0
c5d7b244,Mohammad Nadeem,Batter,41984.0
c5e68250,IA Nicolson,Unclassified,55669.0
c5f40e35,SW Currie,Bowler,1104697.0
c6097d68,O Thomas,Bowler,914567.0
c63671e9,Naseem Khushi,Batter,1077310.0
c654af19,R McLaren,Bowler,46393.0
c661789d,AW Mathieson,Unclassified,355267.0
c66d9486,U Bhatti,Bowler,23865.0
c68554a6,TJ Bishop,Batter,1275935.0
c6e10e5c,NK Patel,Bowler,532247.0
c70448aa,R Hekure,Bowler,646193.0
c7105dab,JA McCollum,Batter,470917.0
c73bb037,Taufeeq Umar,Batter,43363.0
c740ea83,RM Patidar,Batter,823703.0
c78f1ff5,Junaid Zia,Unclassified,40926.0
c7f6dd3b,SW Ambris,Batter,348054.0
c8065f31,SC Getkate,Bowler,303508.0
c810b349,JAD Lawrenson,Batter,1195667.0
c834c290,JL Smith,Batter,1096092.0
c89474d1,TJ Murtagh,Bowler,17134.0
c8a3f688,SN Netravalkar,Bowler,398513.0
c8ad0749,AK Perera,Batter,300629.0
c8d74c21,J Gumbie,Batter,596376.0
c942a53b,WK McCallan,Bowler,24251.0
c96311d4,CR Ervine,Batter,55412.0
c968b533,Alawi Shukri,Unclassified,332921.0
c96f6ac5,PWA Mulder,Bowler,698189.0
c981bfad,ZE Surkari,Batter,23803.0
c9945bdf,Simi Singh,All-Rounder,1005257.0
c995d726,CA Ingram,Batter,45705.0
c9cac448,T Mishra,Batter,24790.0
ca4db40e,AF Sattaur,Batter,52995.0
ca92a578,IA Karim,Batter,348016.0
cad00a4d,RR Rossouw,Batter,318845.0
cad40f5e,BA Carse,All-Rounder,596417.0
caf1b14c,N Deonarine,Batter,51659.0
cb263798,DL Hemp,Batter,14153.0
cb5100f1,Ebadat Hossain,Bowler,932355.0
cb5211dc,JPR Lamsam,Unclassified,24154.0
cb9b8664,W O'Rourke,Bowler,1211825.0
cbabd6ad,NS Dhaliwal,Batter,817069.0
cc1e8c68,UT Yadav,Bowler,376116.0
cca50cd6,LJ Wright,Batter,23460.0
cccdde80,RP Arnold,Batter,48122.0
ccdd8308,ST Finn,Bowler,210283.0
cd4d7695,Aarif Sheikh,Batter,701217.0
cdac5a3d,M Shiraz,Unclassified,801817.0
cdd875d9,JA Turner,Unclassified,1261866.0
cddafe26,V Aravind,Batter,1178586.0
cde067e1,J Kariko,Unclassified,1295879.0
cdf59953,SW Poynter,Unclassified,308294.0
ce794613,T Natarajan,Unclassified,802575.0
cec44e08,SM Sharma,Bowler,1199670.0
ced0ec25,Ghulam Shabber,Batter,950303.0
cefe0886,E Schiferli,Batter,24943.0
cf494ffe,PR Stirling,Batter,303427.0
cf73ad76,JEC Franklin,All-Rounder,37004.0
cfad138c,CK Kapugedera,Batter,209457.0
cfe70281,VD Philander,Bowler,46945.0
cff25ee1,DA Gunawardene,Batter,49010.0
d014d5ac,SE Rutherford,Batter,914541.0
d027ba9f,KS Williamson,Batter,277906.0
d0513f63,CL White,Batter,8291.0
d06335fd,KA Edwards,Batter,51786.0
d07c1b2f,Saud Shakeel,Batter,652687.0
d07dbc28,Zawar Farid,Bowler,1196500.0
d094e7d1,Abdur Rehman,Unclassified,39091.0
d12143bf,JM Anderson,Bowler,8608.0
d1305df0,AGS Gous,Batter,485379.0
d146924b,Raza-ur-Rehman,Batter,259413.0
d1523761,D Ramdin,Batter,52917.0
d167edd3,SM Boland,Unclassified,446548.0
d1761087,RM West,Unclassified,38759.0
d18f9182,DPMD Jayawardene,Batter,49289.0
d1988788,Rohan Mustafa,Bowler,307808.0
d1ac815a,JV Harris,Batter,23809.0
d1ae8f94,Dolar Mahmud,Bowler,56209.0
d1c36f5c,JJ Roy,Batter,298438.0
d1c94b25,CK Langeveldt,Bowler,45963.0
d1f871a4,C McAuslan,Batter,919527.0
d285acaf,CE McConchie,Unclassified,526021.0
d2a2bb1a,KNM Fernando,Batter,1126045.0
d2a6c0e6,EJG Morgan,Batter,24598.0
d2a989fc,DS Kulkarni,Bowler,277955.0
d2babdd5,E Chigumbura,Batter,55343.0
d2c2b2d5,SR Tendulkar,Batter,35320.0
d2d15439,Aayan Afzal Khan,All-Rounder,1241265.0
d2e67105,Pargat Singh,Batter,446690.0
d2f3829d,NV Knight,Batter,15913.0
d2f72b19,TBM de Leede,Bowler,24882.0
d2fcce2f,HMRKB Herath,Bowler,49178.0
d32782ae,Rashid Latif,Unclassified,42423.0
d32a4a41,R Walters,Batter,24835.0
d365d463,Nurul Hasan,Batter,410765.0
d3851cd8,Ehsan Khan,Bowler,40082.0
d3868bd0,JH Davey,Bowler,407265.0
d38b80df,T Mufudza,Unclassified,453321.0
d3a1c63d,T de Zorzi,Batter,697183.0
d3a3e82d,AB Barath,Batter,274926.0
d3c260a6,Usman Rafiq,Unclassified,772469.0
d3e83eef,F Mutizwa,Batter,55641.0
d405c0d5,AM Hardie,Batter,1124283.0
d4eef961,M de Lange,Bowler,393279.0
d4f9dbd4,CA Pujara,Batter,32540.0
d5130a30,B Sai Sudharsan,Batter,1151288.0
d5403021,BC Lara,Batter,52337.0
d5ae21a2,KD Shah,Batter,401537.0
d5afc103,RO Hinds,Unclassified,52055.0
d5bbb6a2,J Anderson,Batter,44014.0
d5f3b5e1,D Ganga,Batter,51872.0
d666d3a8,BA Parchment,Batter,52687.0
d67d5f00,DA Miller,Batter,321777.0
d68e7f48,R Rampaul,Bowler,52912.0
d69c9b12,NT Pascal,Unclassified,230552.0
d7725664,RA Reifer,Bowler,450101.0
d797ecfe,Rashid Zia,Unclassified,25860.0
d7bfcc0b,Mehran Khan,Unclassified,888565.0
d7c6af50,DL Vettori,Bowler,38710.0
d7d744e5,PG Gillespie,Batter,24243.0
d84378a4,M Kaif,Batter,29990.0
d84a2d8e,DJ Reekers,Batter,38261.0
d8699ab7,ML Hayden,Batter,5616.0
d876610c,Robiul Islam,Unclassified,227455.0
d8906a73,Waqar Younis,Bowler,43543.0
d8976cb7,DG Blampied,Batter,470893.0
d8b2f218,BB Sran,Bowler,537126.0
d8e79af0,AC Botha,Bowler,44102.0
d913103d,K Mahato,Unclassified,1090591.0
d9273ee7,MP Stoinis,Batter,325012.0
d953ed6a,B Zuiderent,Batter,24990.0
d9609443,ST Gabriel,Bowler,446101.0
d96165b5,D Myers,Batter,946517.0
d996ba33,J Kila,Unclassified,302875.0
d99cc23a,T van der Gugten,All-Rounder,333782.0
da045dea,S Mukuddem,Batter,23755.0
da4a1e46,M Spoors,Batter,1062334.0
da785bf8,GB Brent,Unclassified,55269.0
dabbd0ae,B Fernando,Unclassified,629080.0
dadb9703,B Mavuta,Unclassified,806239.0
dadbdb68,JA Duffy,Bowler,547766.0
daf88af6,IS Sohi,Bowler,740153.0
db584dad,CH Gayle,All-Rounder,51880.0
db767b89,TL Best,Bowler,51436.0
dbe50b21,HH Pandya,All-Rounder,625371.0
dbfb8218,DT Tiripano,Unclassified,392945.0
dc0f5506,MJ Hoggard,Unclassified,14236.0
dc2f959a,SO Dowrich,Unclassified,431905.0
dc36a6a5,AN Kervezee,Batter,214695.0
dcbea954,Aasif Sheikh,Batter,1058514.0
dcce6f09,DA Warner,Batter,219889.0
dcdb87f2,Bilal Khan,Bowler,937953.0
dce2019b,F Behardien,Batter,44410.0
dcf81436,S Kaul,Unclassified,326017.0
dd09ff8e,B Lee,Bowler,6278.0
dd121907,TR Gripper,Bowler,55463.0
dd37da14,UWMBCA Welegedara,Bowler,51019.0
dd468277,N M'shangwe,Unclassified,392944.0
dd55b0b0,BP Loots,Unclassified,466610.0
ddb41291,L Sreekumar,Batter,937673.0
ddc0828d,A Flintoff,All-Rounder,12856.0
de063a39,LD Madushanka,Unclassified,428366.0
de0a3209,Mominul Haque,Batter,373696.0
de3acffe,AJ McKay,Bowler,38005.0
de3d549a,AM Fernando,Unclassified,786925.0
de7d833e,D Madushanka,Bowler,793007.0
de8cce37,VVS Laxman,Batter,30750.0
dec8e038,J Theron,Bowler,223642.0
ded9240e,PJ Cummins,Bowler,489889.0
ded9ff1e,JNT Seales,Unclassified,1199304.0
df064e1a,Ravi Bishnoi,Unclassified,1175441.0
df08c69e,KM Dabengwa,Batter,55388.0
df5a6881,DP Conway,Batter,379140.0
df7ed601,T Kaitano,Batter,493765.0
df92d6fb,D Gamage,Bowler,49121.0
dfc4d8b5,KW Richardson,Bowler,272262.0
dff2050b,C Gunasekara,Unclassified,1210293.0
dff967c1,RS Kaluwitharana,Batter,49361.0
e00a9155,SD Heazlett,Unclassified,826679.0
e012ad13,KOA Powell,Batter,252932.0
e01895bb,DT Johnston,Bowler,6038.0
e01aafc1,AN Petersen,Batter,46934.0
e0351c86,DNT Zoysa,Bowler,51050.0
e03b66ec,Mohammad Asif,Bowler,41411.0
e045c165,Rameez Shahzad,Batter,220519.0
e0557f7f,DE Bernard,Batter,51300.0
e087956b,BA Stokes,Batter,311158.0
e15faa51,Javed Omar,Batter,55935.0
e16e7347,CG Williams,Batter,316102.0
e174dadd,Mohammad Amir,Bowler,290948.0
e186f49c,Mashrafe Mortaza,Bowler,56007.0
e1b9f3a9,BJ Dwarshuis,Unclassified,679567.0
e1d1b294,HH Gibbs,Batter,45224.0
e1e81c75,GR Codrington,Bowler,23811.0
e21bc7f3,RD Berrington,Batter,25490.0
e237b28c,Mohammad Yousuf,Batter,43650.0
e258a603,N Dutta,Unclassified,348135.0
e28bb0b9,DO Leicher,Unclassified,1256933.0
e29e9c12,Shakeel Ahmed,All-Rounder,681801.0
e2ee90d9,MA Aponso,Bowler,429748.0
e32d22f6,Pankaj Singh,Unclassified,32973.0
e33616eb,HJC Mol,Bowler,24923.0
e3386c8a,K Bhurtel,Batter,794713.0
e342e5fb,CR Brathwaite,Unclassified,457249.0
e343abe9,NS Poonia,Batter,19276.0
e3540b8c,DS Bajwa,Batter,1229251.0
e38bce7a,MG Bracewell,Batter,326968.0
e3a949be,D Cleaver,Batter,440517.0
e3dd0d8e,R Kaia,Unclassified,392946.0
e3e09091,Zakir Hasan,Batter,697059.0
e3eb9e46,Nizakat Khan,Batter,350629.0
e3fe4b49,F Hand,Unclassified,1099225.0
e412cb64,HF Gurney,Unclassified,244639.0
e4271302,Amjad Ali,Batter,39745.0
e42dff5f,KHRK Fernando,Unclassified,48967.0
e4a0deae,MJ Santner,All-Rounder,502714.0
e5309baa,CP Rizwan,Batter,474760.0
e5437608,GF Linde,Unclassified,481875.0
e5ad357a,MD du Preez,Unclassified,577345.0
e62dd25d,K Rabada,Bowler,550215.0
e64c10dd,VV Morea,Batter,387435.0
e662b18f,JAR Blain,Bowler,25087.0
e66732f8,RD Rickelton,Batter,605661.0
e6b3c3cc,Parveen Kumar,Bowler,1365333.0
e6d298e8,CD de Lange,All-Rounder,44851.0
e6dd77bb,SS McKechnie,Batter,459752.0
e6ddab51,EH Hutchinson,Unclassified,552881.0
e6ec6b42,Aaditya Varadarajan,Batter,1444109.0
e70a0811,Nasir Aziz,Unclassified,447290.0
e734d090,CN Ackermann,Batter,379774.0
e74ad9ea,Habibul Bashar,Batter,55906.0
e798611a,HM Amla,Batter,43906.0
e7ba1233,S Matsikenyeri,Batter,55612.0
e7de4f6b,RR Emrit,Unclassified,51784.0
e7e86505,B Evans,Unclassified,696127.0
e824e6ee,TWM Latham,Batter,388802.0
e82dc4c5,TS Nethula,Unclassified,377639.0
e84ac20c,MJ Henry,Bowler,506612.0
e8511411,SJ Baard,Batter,437927.0
e855edaa,Y Punja,Unclassified,796331.0
e85d03d6,BM Scholtz,Bowler,330223.0
e86754b2,TK Curran,Unclassified,550235.0
e8b5ea8d,A McGrath,Batter,16975.0
e8d7b493,Manjural Islam Rana,Batter,55991.0
e938e1bc,P Kumar,Unclassified,30732.0
e93b6c95,G Singh,Batter,870013.0
e94915e6,SM Curran,Batter,662973.0
e957b38f,AR McBrine,Batter,417381.0
e95cd1f5,S Dhamala,Batter,701211.0
e9630504,Shaiman Anwar,Batter,43121.0
e97aefe2,SI Mahmood,Unclassified,17944.0
e9987a94,C Overton,Unclassified,464626.0
e9a870ed,AC Evans,Bowler,399259.0
e9c14262,MS Tshabalala,Unclassified,47663.0
ea0cdc12,BAW Mendis,Bowler,268739.0
ea3ffd1b,NO Miller,Unclassified,52622.0
ea42ddb9,ME Trescothick,Batter,21585.0
ea59139a,Wasim Ali,Batter,1058938.0
eaa76d3c,C Green,Batter,1076713.0
eade4650,DJ Mitchell,All-Rounder,381743.0
eb2d5fe7,Anwar Ali,Unclassified,232491.0
eb7af112,Mohammad Tauqir,Unclassified,25601.0
eb9cb105,SC Meaker,Unclassified,297634.0
eba6a852,SCJ Broad,Bowler,10617.0
ec02b798,WTS Porterfield,Batter,24611.0
ec4dada1,MN Waller,Batter,55872.0
ec526fca,JP Maher,Batter,6462.0
ec9db8a7,Musa Ahmed,Batter,1184439.0
ecaad7d2,RW Sims,Unclassified,55774.0
ed6894af,D Foxcroft,Batter,596099.0
ed70ac05,BP Kruger,Unclassified,297517.0
ed90abe4,AP Devcich,Batter,36948.0
edfe226f,Omid Shafi Rahman,Unclassified,1411895.0
ee229588,S Movva,Batter,1206190.0
ee5aa838,AGR Loudon,Unclassified,16388.0
ee7d0c82,GD McGrath,Bowler,6565.0
ee95065d,Irfan Khan,Unclassified,1199426.0
ee9bdbc8,Zulqarnain Haider,Unclassified,43860.0
eea6b7f1,SP Fleming,Batter,37000.0
eeeebf82,HA Varaiya,Unclassified,254114.0
eef2536f,Avesh Khan,Unclassified,694211.0
ef18b66e,Taskin Ahmed,Bowler,538506.0
ef5cbaf6,NFI McCallum,Batter,25430.0
ef6aea67,PHT Kaushal,Unclassified,465797.0
ef7a904e,AA Shafique,Batter,513005.0
efa04f87,N Fernandes,Unclassified,334946.0
efb04d81,TK Canning,Unclassified,36632.0
f011dfa3,RC Irani,Batter,15403.0
f048bb41,JM Mennie,Unclassified,439288.0
f05fe9b1,JA Simpson,Unclassified,21440.0
f0e293b0,Zahoor Khan,Bowler,384525.0
f0e58a83,SKW Kelly,Unclassified,252869.0
f0e722e0,Usman Shinwari,Bowler,697279.0
f0f628c7,MM Patel,Bowler,32965.0
f144d99b,Yasir Hameed,Batter,43656.0
f14c62e4,PA Nixon,Unclassified,18023.0
